"Director"	"Year"	"AvgAS"	"AvgCS"
"Ralph Zondag"	2000	60.4355488418933	60.4180093991272
"Ram Gopal Varma"	2003	60.4345053285223	60.4179743223966
"Rama Burshtein"	2013	60.4352240308777	60.4203725457292
"Rama Burshtein"	2017	60.4356070140112	60.4225186676735
"Ramón Menéndez"	1988	60.4371644295302	60.4235738255034
"Ramón Salazar"	2005	60.4389732405	60.4221961244862
"Ramaa Mosley"	2013	60.4381815131689	60.4198959906056
"Raman Hui"	2007	60.4374737901535	60.4182672146272
"Raman Hui"	2016	60.4364307279436	60.4184837302918
"Ramin Bahrani"	2006	60.4368134171908	60.4207966457023
"Ramin Bahrani"	2009	60.4385376488345	60.4236122757002
"Ramin Bahrani"	2013	60.4360694223191	60.4229060115704
"Ramin Bahrani"	2015	60.4375419181757	60.4255533199195
"Ramin Niami"	2014	60.4368346047447	60.4222483024562
"Ramin Serry"	2002	60.4377200335289	60.4237217099749
"Ramiro García Bogliano"	2012	60.4348336266868	60.4228480429134
"Ramona S. Diaz"	2013	60.4358028830037	60.4229802212538
"Rand Ravich"	1999	60.4335037291544	60.4192575211598
"Rand Ravitch"	1999	60.4312049606167	60.4155354449472
"Randa Haines"	1991	60.4321742773356	60.417762882279
"Randa Haines"	1994	60.4329758713137	60.417476541555
"Randa Haines"	1998	60.4335260115607	60.4166038368099
"Randal Kleiser"	1977	60.4344111241414	60.4186630926453
"Randal Kleiser"	1978	60.4366362341905	60.4199681715387
"Randal Kleiser"	1980	60.436013400335	60.4157453936348
"Randal Kleiser"	1986	60.4372330625576	60.4174692236831
"Randal Kleiser"	1988	60.4346843074862	60.415340813934
"Randal Kleiser"	1991	60.4348991040777	60.4155572301767
"Randal Kleiser"	1992	60.4318486269256	60.4139316811788
"Randall Balsmeyer"	2009	60.4298032649644	60.4119715362076
"Randall K. Rubin"	2006	60.4303532563201	60.4105139795748
"Randall Miller"	1992	60.431405373734	60.406880388382
"Randall Miller"	1995	60.4309507867425	60.4030800133914
"Randall Miller"	1997	60.4306636538622	60.399949786593
"Randall Miller"	2006	60.4306276150628	60.3967364016736
"Randall Miller"	2008	60.4290495314592	60.3927376171352
"Randall Miller"	2013	60.427507738643	60.3883543880197
"Randall Rubin"	2006	60.4280575539568	60.3868997824996
"Randall Wallace"	1998	60.4276035131744	60.3845253032204
"Randall Wallace"	2002	60.429575108732	60.384744061559
"Randall Wallace"	2010	60.4308773103621	60.3849627833068
"Randall Wallace"	2014	60.4313430339522	60.3840107041311
"Randolph Kret"	1998	60.4306380132118	60.3825570699891
"Randolph Kret"	2017	60.4322742474916	60.3808528428094
"Randy Balsmeyer"	2009	60.4302315859878	60.3788980854444
"Randy Barbato"	1999	60.4320347767932	60.3788664102993
"Randy Barbato"	2000	60.4330017554125	60.381008108334
"Randy Barbato"	2003	60.4342193246406	60.3783851554664
"Randy Barbato"	2005	60.434684496448	60.3802758044296
"Randy Moore"	2013	60.431723215778	60.3798261741601
"Raoul Peck"	2001	60.4336090916688	60.3815492604663
"Raoul Peck"	2017	60.4355782085562	60.384692513369
"Raoul Peck"	2018	60.4366279555518	60.3841590776172
"Raoul Ruiz"	1999	60.43776106934	60.3848788638262
"Raoul Ruiz"	2011	60.4386433881881	60.3868515579317
"Raoul Ruiz"	2013	60.438272636151	60.3896592048112
"Raoul Walsh"	1924	60.4400734987054	60.3926334252067
"Raoul Walsh"	1928	60.4382829463838	60.3922665775848
"Raoul Walsh"	1930	60.4389144050104	60.3955741127349
"Raoul Walsh"	1939	60.4412992651971	60.3988810955244
"Raoul Walsh"	1940	60.4421808466227	60.4018535526426
"Raoul Walsh"	1941	60.4446948827114	60.4079639368896
"Raoul Walsh"	1942	60.4469115191987	60.4112687813022
"Raoul Walsh"	1949	60.4496285785828	60.4145730740339
"Raoul Walsh"	1951	60.4518067261954	60.4200116832179
"Raoul Walsh"	1957	60.4521028037383	60.4183077436582
"Rashaad Ernesto Green"	2011	60.452816020025	60.4185231539424
"Rashid Masharawi"	2008	60.4533622559653	60.4201568496579
"Raul Garcia"	2015	60.4525736214232	60.4202052223242
"Raul Gasteazoro"	2017	60.4525358692025	60.4214214214214
"Ravi Patel"	2015	60.4538326799566	60.4235549253482
"Rawson Marshall Thurber"	2004	60.4551292743953	60.4243536280234
"Rawson Marshall Thurber"	2009	60.4520056709199	60.4203152364273
"Rawson Marshall Thurber"	2013	60.4529686457638	60.4191961307538
"Rawson Marshall Thurber"	2016	60.4530142583174	60.4199949970816
"Ray Ashley"	1953	60.4554777388694	60.4227113556778
"Ray Griggs"	2009	60.451438099208	60.4176740308462
"Ray Griggs"	2010	60.4519839946649	60.4126375458486
"Ray Kellogg"	1959	60.4456576096016	60.4085680946824
"Ray Kellogg"	1968	60.4457038086507	60.4056171347612
"Ray Lawrence"	2002	60.4475	60.4080833333333
"Ray Lawrence"	2006	60.4465461211566	60.4084659611699
"Ray McCormack"	2007	60.448508581903	60.4100149975004
"Ray McKinnon"	2004	60.4481379655086	60.4116470882279
"Ray McKinnon"	2007	60.4462679106964	60.4112795734755
"Ray Milland"	1962	60.446397334444	60.4118284048313
"Ray Yeung"	2007	60.4455272363818	60.4105447276362
"Raymond De Felitta"	2000	60.4472391105189	60.4129257932873
"Raymond De Felitta"	2005	60.4464523650899	60.4116422385077
"Raymond De Felitta"	2010	60.4479973353318	60.4133566491798
"Raymond De Felitta"	2012	60.4499583680266	60.4166527893422
"Raymond De Felitta"	2014	60.4495878777787	60.4186162684206
"Raymond Depardon"	2008	60.4506327006327	60.4219114219114
"Razvan Marculescu"	2011	60.4521768084575	60.424456838425
"Reb Braddock"	1996	60.4518062260696	60.420842350591
"Rebecca Cammisa"	2002	60.4540158135664	60.4234706616729
"Rebecca Cammisa"	2009	60.45672436751	60.4267643142477
"Rebecca Chaiklin"	2001	60.4571856536573	60.4263959390863
"Rebecca Dreyfus"	2006	60.4560659011483	60.4270261274755
"Rebecca Harrell"	2011	60.4581079956735	60.4291538397537
"Rebecca Harrell Tickell"	2017	60.4610648918469	60.4303660565724
"Rebecca Miller"	2002	60.4611097246485	60.4310789451793
"Rebecca Miller"	2009	60.4602395608052	60.4317085343537
"Rebecca Miller"	2016	60.459535889545	60.4338351492972
"Reed Cowan"	2010	60.4604125083167	60.4341317365269
"Reema Kagti"	2012	60.4606237006237	60.4360083160083
"Reg Le Borg"	1944	60.4573424247464	60.4337269249958
"Reg Traviss"	2011	60.4546437183005	60.4318616446329
"Reggie Rock Bythewood"	2003	60.4540239441304	60.4287495843033
"Reginald Beck"	1946	60.455233186466	60.4320392385069
"Reginald Harkema"	2009	60.4524522028263	60.4317539484622
"Reginald Harkema"	2014	60.4537444933921	60.431718061674
"Reginald Hudlin"	1990	60.4555352393617	60.4346742021277
"Reginald Hudlin"	1992	60.4554142774038	60.4329759827142
"Reginald Hudlin"	1996	60.4532158883164	60.4315273392056
"Reginald Hudlin"	2000	60.4516825924387	60.4274200249273
"Reginald Hudlin"	2017	60.4537221668328	60.4292954469924
"Reginald Le Borg"	1944	60.450444462906	60.4270166985129
"Reginald LeBorg"	1944	60.4471673035388	60.424738328626
"Reinhard Klooss"	2014	60.4448874491237	60.421214386577
"Rel Dowdell"	2012	60.4463455149502	60.4230897009967
"René Clément"	1961	60.4489660327215	60.4263765467984
"René Clément"	1966	60.4499252615845	60.4280019930244
"René Clair"	1930	60.4509673669351	60.4304575271942
"René Clair"	1942	60.4515941547659	60.4333277980737
"René Clair"	1945	60.4529680365297	60.4366127023661
"René Laloux"	1973	60.4551718412751	60.4389008799602
"Renaud Barret"	2011	60.4569602390637	60.4416037187682
"Rene Feret"	2011	60.4563413014608	60.4428120849934
"Renee Chabria"	2005	60.454228566686	60.4413644285833
"Renny Harlin"	1988	60.4527800829876	60.4409958506224
"Renny Harlin"	1990	60.4541154995022	60.4391802190508
"Renny Harlin"	1995	60.4523355181283	60.4373185099145
"Renny Harlin"	1996	60.4531275925004	60.4379459100713
"Renny Harlin"	1999	60.4512650352551	60.4375777685608
"Renny Harlin"	2001	60.4489880557399	60.4337259455873
"Renny Harlin"	2005	60.4487019988388	60.4307870946338
"Renny Harlin"	2006	60.4488306518494	60.4261071487809
"Renny Harlin"	2008	60.4471349199768	60.4225060121071
"Renny Harlin"	2009	60.4458540630182	60.4199834162521
"Renny Harlin"	2011	60.443827211674	60.4176270624326
"Renny Harlin"	2013	60.4412203614658	60.4171779141104
"Renny Harlin"	2014	60.4389455359363	60.4124181381083
"Renny Harlin"	2016	60.4361737400531	60.4104774535809
"Reshef Levi"	2015	60.4361375880646	60.4084542063821
"Reto Caduff"	2007	60.4380905022377	60.4099950273496
"Reuben Atlas"	2014	60.4380541973979	60.413275876357
"Reverge Anselmo"	2004	60.4380178985747	60.4102585349685
"Rian Johnson"	2006	60.440135885326	60.4117988234319
"Rian Johnson"	2012	60.4419221209611	60.4144987572494
"Rian Johnson"	2017	60.440808549416	60.4170325573689
"Ric Klass"	2012	60.4370444002651	60.4131875414182
"Ric Roman Waugh"	2008	60.4388304481073	60.4130704878655
"Ric Roman Waugh"	2013	60.4388769256253	60.4127878085142
"Ric Roman Waugh"	2017	60.4404140786749	60.4130020703934
"Ricardo de Montreuil"	2006	60.4402947996025	60.4096555150712
"Ricardo Tognazzi"	1999	60.4394303220999	60.409870000828
"Rich Christiano"	2002	60.4404702765358	60.4066898493128
"Rich Cowan"	1999	60.4372050666446	60.4053315671827
"Rich Moore"	2016	60.4398178807947	60.4084437086093
"Richard A. Colla"	1978	60.4398642496482	60.4060094363049
"Richard Attenborough"	1969	60.4408210561165	60.4072173481212
"Richard Attenborough"	1977	60.442936356865	60.4073491682529
"Richard Attenborough"	1982	60.4455478318438	60.4093843098312
"Richard Attenborough"	1985	60.4456764584195	60.4076127430699
"Richard Attenborough"	1987	60.4479563130895	60.4093165646202
"Richard Attenborough"	1992	60.4496566559113	60.4091172333912
"Richard Attenborough"	1993	60.4520185307743	60.4121442753144
"Richard Attenborough"	1996	60.4511539415998	60.4080569112416
"Richard Attenborough"	1999	60.4507857733664	60.4044665012407
"Richard Attenborough"	2007	60.4505830783227	60.4020345711686
"Richard Ayoade"	2011	60.4523652001323	60.4042342044327
"Richard Ayoade"	2014	60.4522451004713	60.4061027040437
"Richard Benjamin"	1982	60.4542748470316	60.4093765503555
"Richard Benjamin"	1984	60.4512235449735	60.406001984127
"Richard Benjamin"	1986	60.4510209142763	60.4048937753162
"Richard Benjamin"	1988	60.4472270435573	60.4012728324655
"Richard Benjamin"	1990	60.4480165289256	60.4023140495868
"Richard Benjamin"	1993	60.4455003718701	60.399719031485
"Richard Benjamin"	1996	60.4457114526525	60.395306560899
"Richard Benjamin"	2003	60.4429480294142	60.3910600677518
"Richard Berge"	2007	60.4454725710509	60.3929279576999
"Richard Berry"	2013	60.4450227178852	60.3914085088806
"Richard Blackburn"	2001	60.4449033537089	60.3935238724599
"Richard Blackburn (II)"	2001	60.4447840092508	60.3956388865945
"Richard Boleslawski"	1935	60.4468120251074	60.3980839114635
"Richard Bracewell"	2016	60.4465273763317	60.4004459492939
"Richard Brooks"	1954	60.4455821635012	60.4027250206441
"Richard Brooks"	1955	60.4469490545785	60.4039303112873
"Richard Brooks"	1956	60.4467927020556	60.402212498968
"Richard Brooks"	1957	60.446673270596	60.399042430246
"Richard Brooks"	1958	60.4493602971523	60.4020635575733
"Richard Brooks"	1962	60.4503961703533	60.4032684054143
"Richard Brooks"	1965	60.4501114137163	60.4027399521334
"Richard Brooks"	1966	60.451889750784	60.4054299389338
"Richard Brooks"	1967	60.4541628847265	60.4077069065104
"Richard Brooks"	1971	60.4536303630363	60.4095709570957
"Richard Brooks"	1975	60.45301542777	60.410444682782
"Richard Brooks"	1982	60.4514931529451	60.4085959412638
"Richard Burton"	1968	60.4490637630949	60.4044378454178
"Richard Ciupka"	1983	60.4473771032662	60.404404486968
"Richard Creedon"	1937	60.448824742268	60.4075051546392
"Richard Curtis"	2003	60.4497773379515	60.4077189510144
"Richard Curtis"	2009	60.4506473159067	60.4077677908799
"Richard Curtis"	2013	60.4523416886544	60.4083937994723
"Richard Dale"	2017	60.4541182290378	60.4116580097287
"Richard Day"	2003	60.4557295960429	60.4114591920857
"Richard Day"	2004	60.4544555271618	60.4104360728712
"Richard Dewey"	2017	60.4564787339268	60.4134520276953
"Richard Donner"	1976	60.4580895079535	60.4155608670568
"Richard Donner"	1978	60.460194494808	60.418246250206
"Richard Donner"	1981	60.4613926658426	60.4204367531932
"Richard Donner"	1982	60.4606954515491	60.416364535267
"Richard Donner"	1985	60.4643269072335	60.4172845608832
"Richard Donner"	1987	60.4663481341132	60.4191449048521
"Richard Donner"	1988	60.4671334431631	60.4198517298188
"Richard Donner"	1989	60.468495181616	60.421711555885
"Richard Donner"	1992	60.4694885942518	60.419089187186
"Richard Donner"	1994	60.4703557312253	60.4195487483531
"Richard Donner"	1995	60.4690819267188	60.4158089748868
"Richard Donner"	1997	60.4693726329656	60.4151984192327
"Richard Donner"	1998	60.4696632913477	60.4145056392525
"Richard Donner"	2003	60.4683898584129	60.4104379321699
"Richard Donner"	2006	60.4681043707301	60.4100749032842
"Richard E. Grant"	2006	60.4683127572016	60.4094650205761
"Richard E. Robbins"	2013	60.4700847666859	60.4118179573698
"Richard Eyre"	2001	60.4711158657011	60.4133475971034
"Richard Eyre"	2004	60.4725582160783	60.413560437752
"Richard Eyre"	2006	60.4744117163074	60.4157479019253
"Richard Eyre"	2008	60.4709173179761	60.4120115178939
"Richard Eyre"	2015	60.4707140506746	60.4152681803225
"Richard Fleischer"	1952	60.4729785308876	60.4185243069836
"Richard Fleischer"	1954	60.4740911334101	60.4208751439381
"Richard Fleischer"	1958	60.4751213093182	60.4220741837322
"Richard Fleischer"	1959	60.4771381578947	60.4253289473684
"Richard Fleischer"	1961	60.4775100731848	60.4285831757257
"Richard Fleischer"	1966	60.4780463739516	60.4312613057063
"Richard Fleischer"	1967	60.4777604209488	60.4289237852503
"Richard Fleischer"	1968	60.4789542913515	60.4310259782966
"Richard Fleischer"	1970	60.4806411837238	60.4307439375257
"Richard Fleischer"	1971	60.4802728916653	60.4298865691271
"Richard Fleischer"	1973	60.4810553135531	60.430755321772
"Richard Fleischer"	1974	60.4815088757396	60.4319526627219
"Richard Fleischer"	1975	60.4819623633824	60.4295340619607
"Richard Fleischer"	1980	60.4828266228431	60.4258011503698
"Richard Fleischer"	1983	60.4794182893764	60.421247227015
"Richard Fleischer"	1984	60.4775714755176	60.4184193230365
"Richard Fleischer"	1985	60.4749034749035	60.4146882444755
"Richard Franklin"	1983	60.4742894693609	60.414736323312
"Richard Franklin"	1984	60.473839835729	60.4150308008214
"Richard Franklin"	1991	60.4716655716163	60.4127792378449
"Richard Glatzer"	2003	60.4687525663135	60.4116777531412
"Richard Glatzer"	2006	60.4696173427492	60.4137789456397
"Richard Glatzer"	2014	60.4665407668938	60.4112817144265
"Richard Glatzer"	2015	60.4685550082102	60.4133825944171
"Richard Gray"	2014	60.4675314013628	60.4100648551022
"Richard Gray"	2016	60.4655229026432	60.4080610737153
"Richard Greenberg"	2002	60.4650742838381	60.4054830501519
"Richard Haines"	1986	60.4641332895601	60.4021667760998
"Richard Haines"	1995	60.4640951990152	60.4040213377103
"Richard Hankin"	2012	60.4652880354505	60.4072706384376
"Richard Harrah"	2009	60.4629523262493	60.4045294165915
"Richard Howard"	1998	60.4607810961602	60.4028552674762
"Richard J. Lewis"	2002	60.4588563458856	60.3978997456723
"Richard J. Lewis"	2011	60.4602953240361	60.3995077932732
"Richard Jobson"	2003	60.4609137888606	60.401115577065
"Richard Kelly"	2001	60.4625164041995	60.4032152230971
"Richard Kelly"	2007	60.4609202001148	60.4013778397441
"Richard Kelly"	2009	60.4578481220272	60.4001148105626
"Richard Kwietniowski"	1998	60.4575645756458	60.4022140221402
"Richard Ladkani"	2006	60.4595769104624	60.4048868481469
"Richard LaGravenese"	1998	60.4597851930803	60.4047716651636
"Richard LaGravenese"	2007	60.4654918032787	60.4047540983607
"Richard LaGravenese"	2013	60.4649618883698	60.4035734775838
"Richard LaGravenese"	2015	60.4645959678741	60.4034584494345
"Richard Laxton"	2009	60.4654593132836	60.404326804884
"Richard Ledes"	2008	60.4620616191413	60.4004424778761
"Richard Ledes"	2012	60.4576812781647	60.4009832036051
"Richard Lester"	1964	60.4600196624611	60.4040635752908
"Richard Lester"	1965	60.4629750982962	60.4073558322412
"Richard Lester"	1966	60.4644114997133	60.4092063232042
"Richard Lester"	1968	60.4660114660115	60.4117936117936
"Richard Lester"	1973	60.4674473835067	60.4135615428712
"Richard Lester"	1975	60.4686374058303	60.4150835244022
"Richard Lester"	1976	60.4697887669887	60.4155067954806
"Richard Lester"	1981	60.4709783053623	60.4176831764224
"Richard Lester"	1983	60.4679109364767	60.4148657498363
"Richard Lester"	1989	60.4658263076042	60.4148317917656
"Richard Levine"	2011	60.462841708954	60.4126698313963
"Richard Linklater"	1991	60.4641951059825	60.4147638922989
"Richard Linklater"	1993	60.466612111293	60.4175122749591
"Richard Linklater"	1995	60.4692742001473	60.4207511660257
"Richard Linklater"	1998	60.4679266895762	60.4209621993127
"Richard Linklater"	2001	60.4713678010471	60.4240019633508
"Richard Linklater"	2003	60.4716564417178	60.4265030674847
"Richard Linklater"	2004	60.4741534434811	60.4293309340749
"Richard Linklater"	2005	60.4729696573158	60.4283143861945
"Richard Linklater"	2006	60.472565213836	60.428080791561
"Richard Linklater"	2009	60.4726083401472	60.4301717089125
"Richard Linklater"	2012	60.4735508135067	60.4325075627504
"Richard Linklater"	2013	60.4753106605625	60.4355788096795
"Richard Linklater"	2016	60.4759257745443	60.4376686013243
"Richard Linklater"	2017	60.4767042667974	60.4389406571849
"Richard Loncraine"	1995	60.4787086228034	60.4416836943196
"Richard Loncraine"	2004	60.4784243216737	60.4417293233083
"Richard Loncraine"	2006	60.4765056794966	60.4382610116859
"Richard Loncraine"	2009	60.4756496159503	60.4388789017813
"Richard Loncraine"	2010	60.4758558705777	60.4409673992973
"Richard Loncraine"	2015	60.4744281045752	60.4398692810458
"Richard Marquand"	1981	60.4754513520137	60.441875663753
"Richard Marquand"	1983	60.4781898382617	60.4434732886783
"Richard Marquand"	1985	60.4779874213836	60.4452340112717
"Richard Martin"	1998	60.4761515844495	60.4420124142437
"Richard Martini"	1995	60.474806043283	60.4411596570029
"Richard Moore"	1979	60.4746856116283	60.4397354238119
"Richard Pearce"	1986	60.4721156201519	60.4365150649139
"Richard Pearce"	1990	60.4740365774004	60.4386838667538
"Richard Pearce"	1992	60.4728549269328	60.4386480529023
"Richard Pearce"	1996	60.4737142857143	60.4396734693878
"Richard Pearce"	1999	60.4748183821729	60.4396375806057
"Richard Press"	2011	60.4773914462945	60.4427848514528
"Richard Pryor"	1983	60.4790663510977	60.4446258059251
"Richard Pryor"	1986	60.4807409825363	60.4441814917578
"Richard Quine"	1954	60.4790697674419	60.4457772337821
"Richard Quine"	1956	60.4795202349869	60.4490045691906
"Richard Quine"	1960	60.4800522150608	60.4475809741372
"Richard Quine"	1964	60.4801370421731	60.4472632351742
"Richard Quine"	1965	60.4803425774878	60.4477977161501
"Richard Raaphorst"	2013	60.478672212707	60.4483321099421
"Richard Ramsey"	2014	60.4804273364867	60.4459305170445
"Richard Raymond"	2015	60.4805512517329	60.4435293158281
"Richard Rich"	1981	60.4819797782127	60.4442270058708
"Richard Rich"	1985	60.4809620872401	60.4439461883408
"Richard Rich"	1994	60.4814120332627	60.4430947334094
"Richard Rich"	1997	60.4802315154479	60.4414282220592
"Richard Rich"	1999	60.4785621128138	60.4375611346593
"Richard Rich"	2001	60.4765669573722	60.4338576901133
"Richard Rowley"	2013	60.4776691116544	60.4357783211084
"Richard Roxburgh"	2008	60.4780376497433	60.4353353434928
